# time   #sound   #sound-evelope   #vS-envelope
20.004562 4115.000000 8835.989341 8839.998919
20.004583 3969.000000 8835.989550 8839.999137
20.004604 3854.000000 8835.989753 8839.999348
20.004625 3821.000000 8835.989947 8839.999550
20.004646 3869.000000 8835.990130 8839.999740
20.004667 3939.000000 8835.990301 8839.999916
20.004687 3939.000000 8835.990458 8840.000077
20.004708 3842.000000 8835.990599 8840.000221
20.004729 3685.000000 8835.990724 8840.000348
20.004750 3528.000000 8835.990831 8840.000457
20.004771 3418.000000 8835.990922 8840.000548
20.004792 3375.000000 8835.990996 8840.000622
20.004812 3370.000000 8835.991054 8840.000678
20.004833 3352.000000 8835.991096 8840.000718
20.004854 3296.000000 8835.991123 8840.000743
20.004875 3218.000000 8835.991136 8840.000753
20.004896 3162.000000 8835.991136 8840.000750
20.004917 3128.000000 8835.991124 8840.000735
20.004938 3056.000000 8835.991102 8840.000709
20.004958 2929.000000 8835.991071 8840.000674
20.004979 2816.000000 8835.991032 8840.000632
20.005000 2755.000000 8835.990987 8840.000583
20.005021 2721.000000 8835.990937 8840.000530
20.005042 2685.000000 8835.990884 8840.000473
20.005063 2639.000000 8835.990828 8840.000413
20.005083 2583.000000 8835.990770 8840.000353
20.005104 2524.000000 8835.990713 8840.000293
20.005125 2431.000000 8835.990656 8840.000233
20.005146 2263.000000 8835.990600 8840.000175
20.005167 2061.000000 8835.990547 8840.000120
20.005188 1924.000000 8835.990497 8840.000069
20.005208 1894.000000 8835.990451 8840.000021
20.005229 1924.000000 8835.990408 8839.999977
20.005250 1920.000000 8835.990370 8839.999938
20.005271 1812.000000 8835.990336 8839.999904
20.005292 1582.000000 8835.990307 8839.999874
20.005312 1289.000000 8835.990282 8839.999849
20.005333 1039.000000 8835.990262 8839.999829
20.005354 926.000000 8835.990247 8839.999814
20.005375 953.000000 8835.990235 8839.999803
20.005396 1027.000000 8835.990228 8839.999797
20.005417 1035.000000 8835.990225 8839.999794
20.005437 889.000000 8835.990225 8839.999795
20.005458 601.000000 8835.990228 8839.999799
20.005479 297.000000 8835.990235 8839.999807
20.005500 96.000000 8835.990243 8839.999816
20.005521 17.000000 8835.990254 8839.999828
20.005542 32.000000 8835.990266 8839.999841
20.005562 87.000000 8835.990280 8839.999856
20.005583 106.000000 8835.990295 8839.999872
20.005604 35.000000 8835.990310 8839.999888
20.005625 -132.000000 8835.990326 8839.999904
20.005646 -354.000000 8835.990341 8839.999921
20.005667 -538.000000 8835.990357 8839.999937
20.005688 -616.000000 8835.990372 8839.999953
20.005708 -589.000000 8835.990386 8839.999968
20.005729 -516.000000 8835.990400 8839.999982
20.005750 -485.000000 8835.990413 8839.999995
20.005771 -563.000000 8835.990424 8840.000007
20.005792 -718.000000 8835.990435 8840.000017
20.005813 -845.000000 8835.990444 8840.000027
20.005833 -885.000000 8835.990452 8840.000035
20.005854 -833.000000 8835.990458 8840.000041
20.005875 -742.000000 8835.990464 8840.000047
20.005896 -692.000000 8835.990468 8840.000051
20.005917 -707.000000 8835.990471 8840.000054
20.005938 -773.000000 8835.990473 8840.000056
20.005958 -874.000000 8835.990474 8840.000056
20.005979 -928.000000 8835.990474 8840.000056
20.006000 -867.000000 8835.990473 8840.000055
20.006021 -759.000000 8835.990471 8840.000053
20.006042 -691.000000 8835.990469 8840.000050
20.006062 -660.000000 8835.990466 8840.000047
20.006083 -684.000000 8835.990462 8840.000043
20.006104 -791.000000 8835.990459 8840.000039
20.006125 -901.000000 8835.990455 8840.000035
20.006146 -915.000000 8835.990450 8840.000030
20.006167 -828.000000 8835.990446 8840.000026
20.006187 -686.000000 8835.990442 8840.000021
20.006208 -575.000000 8835.990438 8840.000017
20.006229 -575.000000 8835.990433 8840.000013
20.006250 -676.000000 8835.990430 8840.000009
20.006271 -794.000000 8835.990426 8840.000005
20.006292 -856.000000 8835.990422 8840.000001
20.006312 -826.000000 8835.990419 8839.999998
20.006333 -738.000000 8835.990416 8839.999995
20.006354 -670.000000 8835.990414 8839.999993
20.006375 -626.000000 8835.990412 8839.999990
20.006396 -570.000000 8835.990410 8839.999989
20.006417 -521.000000 8835.990408 8839.999987
20.006438 -521.000000 8835.990407 8839.999986
20.006458 -564.000000 8835.990407 8839.999985
20.006479 -618.000000 8835.990406 8839.999985
20.006500 -644.000000 8835.990406 8839.999985
20.006521 -598.000000 8835.990406 8839.999985
20.006542 -488.000000 8835.990406 8839.999985
20.006563 -356.000000 8835.990407 8839.999986
20.006583 -237.000000 8835.990407 8839.999986
20.006604 -165.000000 8835.990408 8839.999987
20.006625 -145.000000 8835.990409 8839.999988
20.006646 -139.000000 8835.990410 8839.999989
20.006667 -132.000000 8835.990411 8839.999990
20.006688 -136.000000 8835.990412 8839.999992
20.006708 -140.000000 8835.990413 8839.999993
20.006729 -86.000000 8835.990415 8839.999994
20.006750 20.000000 8835.990416 8839.999995
20.006771 105.000000 8835.990417 8839.999997
20.006792 114.000000 8835.990418 8839.999998
20.006812 36.000000 8835.990419 8839.999999
20.006833 -100.000000 8835.990420 8840.000000
20.006854 -211.000000 8835.990421 8840.000001
20.006875 -222.000000 8835.990422 8840.000001
20.006896 -162.000000 8835.990422 8840.000002
20.006917 -109.000000 8835.990423 8840.000003
20.006937 -99.000000 8835.990423 8840.000003
20.006958 -141.000000 8835.990424 8840.000003
20.006979 -255.000000 8835.990424 8840.000004
20.007000 -406.000000 8835.990424 8840.000004
20.007021 -522.000000 8835.990424 8840.000004
20.007042 -568.000000 8835.990424 8840.000004
20.007062 -552.000000 8835.990424 8840.000004
20.007083 -526.000000 8835.990424 8840.000004
20.007104 -572.000000 8835.990424 8840.000004
20.007125 -703.000000 8835.990424 8840.000004
20.007146 -835.000000 8835.990424 8840.000003
20.007167 -904.000000 8835.990424 8840.000003
20.007188 -924.000000 8835.990423 8840.000003
20.007208 -938.000000 8835.990423 8840.000003
20.007229 -999.000000 8835.990423 8840.000002
20.007250 -1107.000000 8835.990422 8840.000002
20.007271 -1181.000000 8835.990422 8840.000002
20.007292 -1154.000000 8835.990422 8840.000001
20.007313 -1067.000000 8835.990421 8840.000001
20.007333 -997.000000 8835.990421 8840.000001
20.007354 -994.000000 8835.990421 8840.000000
20.007375 -1056.000000 8835.990421 8840.000000
20.007396 -1146.000000 8835.990420 8840.000000
20.007417 -1209.000000 8835.990420 8840.000000
20.007438 -1211.000000 8835.990420 8839.999999
20.007458 -1171.000000 8835.990420 8839.999999
20.007479 -1153.000000 8835.990420 8839.999999
20.007500 -1185.000000 8835.990420 8839.999999
20.007521 -1230.000000 8835.990419 8839.999999
20.007542 -1277.000000 8835.990419 8839.999999
20.007562 -1332.000000 8835.990419 8839.999999
20.007583 -1368.000000 8835.990419 8839.999999
20.007604 -1387.000000 8835.990419 8839.999999
20.007625 -1429.000000 8835.990419 8839.999999
20.007646 -1487.000000 8835.990419 8839.999999
20.007667 -1543.000000 8835.990419 8839.999999
20.007687 -1637.000000 8835.990419 8839.999999
20.007708 -1777.000000 8835.990420 8839.999999
20.007729 -1906.000000 8835.990420 8839.999999
20.007750 -1978.000000 8835.990420 8839.999999
20.007771 -1978.000000 8835.990420 8839.999999
20.007792 -1923.000000 8835.990420 8839.999999
20.007812 -1909.000000 8835.990420 8840.000000
20.007833 -2031.000000 8835.990420 8840.000000
20.007854 -2268.000000 8835.990420 8840.000000
20.007875 -2535.000000 8835.990420 8840.000000
20.007896 -2747.000000 8835.990420 8840.000000
20.007917 -2837.000000 8835.990420 8840.000000
20.007938 -2795.000000 8835.990420 8840.000000
20.007958 -2714.000000 8835.990420 8840.000000
20.007979 -2714.000000 8835.990421 8840.000000
20.008000 -2843.000000 8835.990421 8840.000000
20.008021 -3057.000000 8835.990421 8840.000000
20.008042 -3290.000000 8835.990421 8840.000000
20.008063 -3501.000000 8835.990421 8840.000000
20.008083 -3648.000000 8835.990421 8840.000000
20.008104 -3687.000000 8835.990421 8840.000000
20.008125 -3667.000000 8835.990421 8840.000000
20.008146 -3689.000000 8835.990421 8840.000000
20.008167 -3803.000000 8835.990421 8840.000000
20.008187 -3991.000000 8835.990421 8840.000000
20.008208 -4205.000000 8835.990421 8840.000000
20.008229 -4375.000000 8835.990421 8840.000000
20.008250 -4460.000000 8835.990421 8840.000000
20.008271 -4472.000000 8835.990421 8840.000000
20.008292 -4465.000000 8835.990421 8840.000000
20.008312 -4500.000000 8835.990421 8840.000000
20.008333 -4609.000000 8835.990421 8840.000000
20.008354 -4752.000000 8835.990421 8840.000000
20.008375 -4870.000000 8835.990421 8840.000000
20.008396 -4936.000000 8835.990420 8840.000000
20.008417 -4946.000000 8835.990420 8840.000000
20.008437 -4940.000000 8835.990420 8840.000000
20.008458 -4972.000000 8835.990420 8840.000000
20.008479 -5050.000000 8835.990420 8840.000000
20.008500 -5176.000000 8835.990420 8840.000000
20.008521 -5345.000000 8835.990420 8840.000000
20.008542 -5511.000000 8835.990420 8840.000000
20.008563 -5629.000000 8835.990420 8840.000000
20.008583 -5700.000000 8835.990420 8840.000000
20.008604 -5732.000000 8835.990420 8840.000000
20.008625 -5753.000000 8835.990420 8840.000000
20.008646 -5811.000000 8835.990420 8840.000000
20.008667 -5884.000000 8835.990420 8840.000000
20.008688 -5935.000000 8835.990420 8840.000000
20.008708 -5996.000000 8835.990420 8840.000000
20.008729 -6076.000000 8835.990420 8840.000000
20.008750 -6136.000000 8835.990420 8840.000000
20.008771 -6184.000000 8835.990420 8840.000000
20.008792 -6215.000000 8835.990420 8840.000000
20.008813 -6191.000000 8835.990420 8840.000000
20.008833 -6133.000000 8835.990420 8840.000000
20.008854 -6081.000000 8835.990420 8840.000000
20.008875 -6022.000000 8835.990420 8840.000000
20.008896 -5974.000000 8835.990420 8840.000000
20.008917 -5964.000000 8835.990420 8840.000000
20.008937 -5961.000000 8835.990420 8840.000000
20.008958 -5939.000000 8835.990420 8840.000000
20.008979 -5889.000000 8835.990420 8840.000000
20.009000 -5769.000000 8835.990420 8840.000000
20.009021 -5617.000000 8835.990420 8840.000000
20.009042 -5543.000000 8835.990420 8840.000000
20.009062 -5553.000000 8835.990420 8840.000000
20.009083 -5588.000000 8835.990420 8840.000000
20.009104 -5614.000000 8835.990420 8840.000000
20.009125 -5561.000000 8835.990420 8840.000000
20.009146 -5396.000000 8835.990420 8840.000000
20.009167 -5235.000000 8835.990420 8840.000000
20.009187 -5161.000000 8835.990420 8840.000000
20.009208 -5141.000000 8835.990420 8840.000000
20.009229 -5151.000000 8835.990420 8840.000000
20.009250 -5184.000000 8835.990420 8840.000000
20.009271 -5197.000000 8835.990420 8840.000000
20.009292 -5177.000000 8835.990420 8840.000000
20.009313 -5138.000000 8835.990420 8840.000000
20.009333 -5066.000000 8835.990420 8840.000000
20.009354 -4982.000000 8835.990420 8840.000000
20.009375 -4942.000000 8835.990420 8840.000000
20.009396 -4954.000000 8835.990420 8840.000000
20.009417 -5005.000000 8835.990420 8840.000000
20.009438 -5082.000000 8835.990420 8840.000000
20.009458 -5142.000000 8835.990420 8840.000000
20.009479 -5157.000000 8835.990420 8840.000000
20.009500 -5160.000000 8835.990420 8840.000000
20.009521 -5167.000000 8835.990420 8840.000000
20.009542 -5166.000000 8835.990420 8840.000000
20.009563 -5174.000000 8835.990420 8840.000000
20.009583 -5196.000000 8835.990420 8840.000000
20.009604 -5219.000000 8835.990420 8840.000000
20.009625 -5251.000000 8835.990420 8840.000000
20.009646 -5287.000000 8835.990420 8840.000000
20.009667 -5304.000000 8835.990420 8840.000000
20.009687 -5316.000000 8835.990420 8840.000000
20.009708 -5373.000000 8835.990420 8840.000000
20.009729 -5462.000000 8835.990420 8840.000000
20.009750 -5520.000000 8835.990420 8840.000000
20.009771 -5504.000000 8835.990420 8840.000000
20.009792 -5428.000000 8835.990420 8840.000000
20.009812 -5359.000000 8835.990420 8840.000000
20.009833 -5351.000000 8835.990420 8840.000000
20.009854 -5393.000000 8835.990420 8840.000000
20.009875 -5447.000000 8835.990420 8840.000000
20.009896 -5493.000000 8835.990420 8840.000000
20.009917 -5517.000000 8835.990420 8840.000000
20.009937 -5525.000000 8835.990420 8840.000000
20.009958 -5553.000000 8835.990420 8840.000000
20.009979 -5610.000000 8835.990420 8840.000000
20.010000 -5655.000000 8835.990420 8840.000000
20.010021 -5660.000000 8835.990420 8840.000000
20.010042 -5637.000000 8835.990420 8840.000000
20.010063 -5628.000000 8835.990420 8840.000000
20.010083 -5690.000000 8835.990420 8840.000000
20.010104 -5831.000000 8835.990420 8840.000000
20.010125 -5982.000000 8835.990420 8840.000000
20.010146 -6088.000000 8835.990420 8840.000000
20.010167 -6151.000000 8835.990420 8840.000000
20.010188 -6181.000000 8835.990420 8840.000000
20.010208 -6180.000000 8835.990420 8840.000000
20.010229 -6175.000000 8835.990420 8840.000000
20.010250 -6208.000000 8835.990420 8840.000000
20.010271 -6305.000000 8835.990420 8840.000000
20.010292 -6445.000000 8835.990420 8840.000000
20.010313 -6551.000000 8835.990420 8840.000000
20.010333 -6587.000000 8835.990420 8840.000000
20.010354 -6633.000000 8835.990420 8840.000000
20.010375 -6728.000000 8835.990420 8840.000000
20.010396 -6799.000000 8835.990420 8840.000000
20.010417 -6810.000000 8835.990420 8840.000000
20.010437 -6822.000000 8835.990420 8840.000000
20.010458 -6870.000000 8835.990420 8840.000000
20.010479 -6950.000000 8835.990420 8840.000000
20.010500 -7056.000000 8835.990420 8840.000000
20.010521 -7151.000000 8835.990420 8840.000000
20.010542 -7209.000000 8835.990420 8840.000000
20.010562 -7271.000000 8835.990420 8840.000000
20.010583 -7372.000000 8835.990420 8840.000000
20.010604 -7475.000000 8835.990420 8840.000000
20.010625 -7519.000000 8835.990420 8840.000000
20.010646 -7461.000000 8835.990420 8840.000000
20.010667 -7327.000000 8835.990420 8840.000000
20.010687 -7250.000000 8835.990420 8840.000000
20.010708 -7334.000000 8835.990420 8840.000000
20.010729 -7509.000000 8835.990420 8840.000000
20.010750 -7637.000000 8835.990420 8840.000000
20.010771 -7679.000000 8835.990420 8840.000000
20.010792 -7655.000000 8835.990420 8840.000000
20.010813 -7588.000000 8835.990420 8840.000000
20.010833 -7502.000000 8835.990420 8840.000000
20.010854 -7435.000000 8835.990420 8840.000000
20.010875 -7426.000000 8835.990420 8840.000000
20.010896 -7502.000000 8835.990420 8840.000000
20.010917 -7632.000000 8835.990420 8840.000000
20.010938 -7757.000000 8835.990420 8840.000000
20.010958 -7836.000000 8835.990420 8840.000000
20.010979 -7866.000000 8835.990420 8840.000000
20.011000 -7856.000000 8835.990420 8840.000000
20.011021 -7823.000000 8835.990420 8840.000000
20.011042 -7793.000000 8835.990420 8840.000000
20.011063 -7804.000000 8835.990420 8840.000000
20.011083 -7887.000000 8835.990420 8840.000000
20.011104 -8009.000000 8835.990420 8840.000000
20.011125 -8103.000000 8835.990420 8840.000000
20.011146 -8141.000000 8835.990420 8840.000000
20.011167 -8140.000000 8835.990420 8840.000000
20.011187 -8131.000000 8835.990420 8840.000000
20.011208 -8139.000000 8835.990420 8840.000000
20.011229 -8171.000000 8835.990420 8840.000000
20.011250 -8203.000000 8835.990420 8840.000000
20.011271 -8191.000000 8835.990420 8840.000000
20.011292 -8131.000000 8835.990420 8840.000000
20.011312 -8068.000000 8835.990420 8840.000000
20.011333 -8057.000000 8835.990420 8840.000000
20.011354 -8087.000000 8835.990420 8840.000000
20.011375 -8108.000000 8835.990420 8840.000000
20.011396 -8088.000000 8835.990420 8840.000000
20.011417 -8033.000000 8835.990420 8840.000000
20.011437 -7979.000000 8835.990420 8840.000000
20.011458 -7976.000000 8835.990420 8840.000000
20.011479 -8030.000000 8835.990420 8840.000000
20.011500 -8092.000000 8835.990420 8840.000000
20.011521 -8112.000000 8835.990420 8840.000000
20.011542 -8080.000000 8835.990420 8840.000000
20.011563 -8021.000000 8835.990420 8840.000000
20.011583 -7990.000000 8835.990420 8840.000000
20.011604 -8011.000000 8835.990420 8840.000000
20.011625 -8062.000000 8835.990420 8840.000000
20.011646 -8129.000000 8835.990420 8840.000000
20.011667 -8188.000000 8835.990420 8840.000000
20.011688 -8190.000000 8835.990420 8840.000000
20.011708 -8137.000000 8835.990420 8840.000000
20.011729 -8101.000000 8835.990420 8840.000000
20.011750 -8131.000000 8835.990420 8840.000000
20.011771 -8220.000000 8835.990420 8840.000000
20.011792 -8323.000000 8835.990420 8840.000000
20.011813 -8368.000000 8835.990420 8840.000000
20.011833 -8344.000000 8835.990420 8840.000000
20.011854 -8345.000000 8835.990420 8840.000000
20.011875 -8429.000000 8835.990420 8840.000000
20.011896 -8541.000000 8835.990420 8840.000000
20.011917 -8631.000000 8835.990420 8840.000000
20.011937 -8683.000000 8835.990420 8840.000000
20.011958 -8667.000000 8835.990420 8840.000000
20.011979 -8598.000000 8835.990420 8840.000000
20.012000 -8542.000000 8835.990420 8840.000000
20.012021 -8522.000000 8835.990420 8840.000000
20.012042 -8529.000000 8835.990420 8840.000000
20.012062 -8557.000000 8835.990420 8840.000000
20.012083 -8588.000000 8835.990420 8840.000000
20.012104 -8585.000000 8835.990420 8840.000000
20.012125 -8531.000000 8835.990420 8840.000000
20.012146 -8424.000000 8835.990420 8840.000000
20.012167 -8265.000000 8835.990420 8840.000000
20.012187 -8089.000000 8835.990420 8840.000000
20.012208 -7956.000000 8835.990420 8840.000000
20.012229 -7884.000000 8835.990420 8840.000000
20.012250 -7848.000000 8835.990420 8840.000000
20.012271 -7826.000000 8835.990420 8840.000000
20.012292 -7792.000000 8835.990420 8840.000000
20.012313 -7710.000000 8835.990420 8840.000000
20.012333 -7575.000000 8835.990420 8840.000000
20.012354 -7438.000000 8835.990420 8840.000000
20.012375 -7335.000000 8835.990420 8840.000000
20.012396 -7231.000000 8835.990420 8840.000000
20.012417 -7080.000000 8835.990420 8840.000000
20.012438 -6916.000000 8835.990420 8840.000000
20.012458 -6829.000000 8835.990420 8840.000000
20.012479 -6868.000000 8835.990420 8840.000000
20.012500 -6988.000000 8835.990420 8840.000000
20.012521 -7071.000000 8835.990420 8840.000000
20.012542 -7003.000000 8835.990420 8840.000000
20.012563 -6793.000000 8835.990420 8840.000000
20.012583 -6589.000000 8835.990420 8840.000000
20.012604 -6525.000000 8835.990420 8840.000000
20.012625 -6602.000000 8835.990420 8840.000000
20.012646 -6735.000000 8835.990420 8840.000000
20.012667 -6832.000000 8835.990420 8840.000000
20.012687 -6848.000000 8835.990420 8840.000000
20.012708 -6812.000000 8835.990420 8840.000000
20.012729 -6775.000000 8835.990420 8840.000000
20.012750 -6735.000000 8835.990420 8840.000000
20.012771 -6703.000000 8835.990420 8840.000000
20.012792 -6714.000000 8835.990420 8840.000000
20.012812 -6747.000000 8835.990420 8840.000000
20.012833 -6759.000000 8835.990420 8840.000000
20.012854 -6762.000000 8835.990420 8840.000000
20.012875 -6780.000000 8835.990420 8840.000000
20.012896 -6798.000000 8835.990420 8840.000000
20.012917 -6791.000000 8835.990420 8840.000000
20.012937 -6740.000000 8835.990420 8840.000000
20.012958 -6664.000000 8835.990420 8840.000000
20.012979 -6634.000000 8835.990420 8840.000000
20.013000 -6687.000000 8835.990420 8840.000000
20.013021 -6767.000000 8835.990420 8840.000000
20.013042 -6807.000000 8835.990420 8840.000000
20.013063 -6787.000000 8835.990420 8840.000000
20.013083 -6711.000000 8835.990420 8840.000000
20.013104 -6610.000000 8835.990420 8840.000000
20.013125 -6544.000000 8835.990420 8840.000000
20.013146 -6559.000000 8835.990420 8840.000000
20.013167 -6634.000000 8835.990420 8840.000000
20.013188 -6690.000000 8835.990420 8840.000000
20.013208 -6662.000000 8835.990420 8840.000000
20.013229 -6553.000000 8835.990420 8840.000000
20.013250 -6418.000000 8835.990420 8840.000000
20.013271 -6330.000000 8835.990420 8840.000000
20.013292 -6345.000000 8835.990420 8840.000000
20.013313 -6430.000000 8835.990420 8840.000000
20.013333 -6492.000000 8835.990420 8840.000000
20.013354 -6491.000000 8835.990420 8840.000000
20.013375 -6472.000000 8835.990420 8840.000000
20.013396 -6468.000000 8835.990420 8840.000000
20.013417 -6464.000000 8835.990420 8840.000000
20.013437 -6428.000000 8835.990420 8840.000000
20.013458 -6374.000000 8835.990420 8840.000000
20.013479 -6349.000000 8835.990420 8840.000000
20.013500 -6361.000000 8835.990420 8840.000000
20.013521 -6376.000000 8835.990420 8840.000000
20.013542 -6375.000000 8835.990420 8840.000000
20.013562 -6365.000000 8835.990420 8840.000000
20.013583 -6350.000000 8835.990420 8840.000000
20.013604 -6329.000000 8835.990420 8840.000000
20.013625 -6281.000000 8835.990420 8840.000000
20.013646 -6229.000000 8835.990420 8840.000000
20.013667 -6209.000000 8835.990420 8840.000000
20.013687 -6163.000000 8835.990420 8840.000000
20.013708 -6022.000000 8835.990420 8840.000000
20.013729 -5881.000000 8835.990420 8840.000000
20.013750 -5860.000000 8835.990420 8840.000000
20.013771 -5916.000000 8835.990420 8840.000000
20.013792 -5967.000000 8835.990420 8840.000000
20.013813 -5974.000000 8835.990420 8840.000000
20.013833 -5889.000000 8835.990420 8840.000000
20.013854 -5708.000000 8835.990420 8840.000000
20.013875 -5507.000000 8835.990420 8840.000000
20.013896 -5359.000000 8835.990420 8840.000000
20.013917 -5311.000000 8835.990420 8840.000000
20.013938 -5351.000000 8835.990420 8840.000000
20.013958 -5403.000000 8835.990420 8840.000000
20.013979 -5436.000000 8835.990420 8840.000000
20.014000 -5443.000000 8835.990420 8840.000000
20.014021 -5371.000000 8835.990420 8840.000000
20.014042 -5245.000000 8835.990420 8840.000000
20.014063 -5185.000000 8835.990420 8840.000000
20.014083 -5180.000000 8835.990420 8840.000000
20.014104 -5187.000000 8835.990420 8840.000000
20.014125 -5278.000000 8835.990420 8840.000000
20.014146 -5446.000000 8835.990420 8840.000000
20.014167 -5564.000000 8835.990420 8840.000000
20.014187 -5596.000000 8835.990420 8840.000000
20.014208 -5593.000000 8835.990420 8840.000000
20.014229 -5590.000000 8835.990420 8840.000000
20.014250 -5636.000000 8835.990420 8840.000000
20.014271 -5732.000000 8835.990420 8840.000000
20.014292 -5818.000000 8835.990420 8840.000000
20.014312 -5873.000000 8835.990420 8840.000000
20.014333 -5912.000000 8835.990420 8840.000000
20.014354 -5954.000000 8835.990420 8840.000000
20.014375 -6035.000000 8835.990420 8840.000000
20.014396 -6138.000000 8835.990420 8840.000000
20.014417 -6202.000000 8835.990420 8840.000000
20.014437 -6233.000000 8835.990420 8840.000000
20.014458 -6259.000000 8835.990420 8840.000000
20.014479 -6288.000000 8835.990420 8840.000000
20.014500 -6352.000000 8835.990420 8840.000000
20.014521 -6451.000000 8835.990420 8840.000000
20.014542 -6524.000000 8835.990420 8840.000000
20.014563 -6556.000000 8835.990420 8840.000000
20.014583 -6555.000000 8835.990420 8840.000000
20.014604 -6522.000000 8835.990420 8840.000000
20.014625 -6514.000000 8835.990420 8840.000000
20.014646 -6555.000000 8835.990420 8840.000000
20.014667 -6587.000000 8835.990420 8840.000000
20.014688 -6606.000000 8835.990420 8840.000000
20.014708 -6626.000000 8835.990420 8840.000000
20.014729 -6597.000000 8835.990420 8840.000000
20.014750 -6539.000000 8835.990420 8840.000000
20.014771 -6531.000000 8835.990420 8840.000000
20.014792 -6565.000000 8835.990420 8840.000000
20.014813 -6620.000000 8835.990420 8840.000000
20.014833 -6693.000000 8835.990420 8840.000000
20.014854 -6722.000000 8835.990420 8840.000000
20.014875 -6726.000000 8835.990420 8840.000000
20.014896 -6774.000000 8835.990420 8840.000000
20.014917 -6793.000000 8835.990420 8840.000000
20.014937 -6726.000000 8835.990420 8840.000000
20.014958 -6676.000000 8835.990420 8840.000000
20.014979 -6684.000000 8835.990420 8840.000000
20.015000 -6701.000000 8835.990420 8840.000000
20.015021 -6743.000000 8835.990420 8840.000000
20.015042 -6796.000000 8835.990420 8840.000000
20.015062 -6807.000000 8835.990420 8840.000000
20.015083 -6795.000000 8835.990420 8840.000000
20.015104 -6763.000000 8835.990420 8840.000000
20.015125 -6699.000000 8835.990420 8840.000000
20.015146 -6644.000000 8835.990420 8840.000000
20.015167 -6621.000000 8835.990420 8840.000000
20.015187 -6625.000000 8835.990420 8840.000000
20.015208 -6685.000000 8835.990420 8840.000000
20.015229 -6754.000000 8835.990420 8840.000000
20.015250 -6753.000000 8835.990420 8840.000000
20.015271 -6704.000000 8835.990420 8840.000000
20.015292 -6630.000000 8835.990420 8840.000000
20.015313 -6526.000000 8835.990420 8840.000000
20.015333 -6480.000000 8835.990420 8840.000000
20.015354 -6508.000000 8835.990420 8840.000000
20.015375 -6498.000000 8835.990420 8840.000000
20.015396 -6441.000000 8835.990420 8840.000000
20.015417 -6379.000000 8835.990420 8840.000000
20.015438 -6263.000000 8835.990420 8840.000000
20.015458 -6115.000000 8835.990420 8840.000000
20.015479 -6046.000000 8835.990420 8840.000000
20.015500 -6035.000000 8835.990420 8840.000000
20.015521 -6031.000000 8835.990420 8840.000000
20.015542 -6028.000000 8835.990420 8840.000000
20.015563 -5952.000000 8835.990420 8840.000000
20.015583 -5772.000000 8835.990420 8840.000000
20.015604 -5593.000000 8835.990420 8840.000000
20.015625 -5480.000000 8835.990420 8840.000000
20.015646 -5425.000000 8835.990420 8840.000000
20.015667 -5449.000000 8835.990420 8840.000000
20.015687 -5514.000000 8835.990420 8840.000000
20.015708 -5531.000000 8835.990420 8840.000000
20.015729 -5488.000000 8835.990420 8840.000000
20.015750 -5407.000000 8835.990420 8840.000000
20.015771 -5288.000000 8835.990420 8840.000000
20.015792 -5162.000000 8835.990420 8840.000000
20.015812 -5069.000000 8835.990420 8840.000000
20.015833 -5028.000000 8835.990420 8840.000000
20.015854 -5048.000000 8835.990420 8840.000000
20.015875 -5102.000000 8835.990420 8840.000000
20.015896 -5124.000000 8835.990420 8840.000000
20.015917 -5037.000000 8835.990420 8840.000000
20.015937 -4812.000000 8835.990420 8840.000000
20.015958 -4559.000000 8835.990420 8840.000000
20.015979 -4446.000000 8835.990420 8840.000000
20.016000 -4478.000000 8835.990420 8840.000000
20.016021 -4518.000000 8835.990420 8840.000000
20.016042 -4491.000000 8835.990420 8840.000000
20.016063 -4394.000000 8835.990420 8840.000000
20.016083 -4227.000000 8835.990420 8840.000000
20.016104 -4027.000000 8835.990420 8840.000000
20.016125 -3856.000000 8835.990420 8840.000000
20.016146 -3746.000000 8835.990420 8840.000000
20.016167 -3684.000000 8835.990420 8840.000000
20.016188 -3640.000000 8835.990420 8840.000000
20.016208 -3597.000000 8835.990420 8840.000000
20.016229 -3537.000000 8835.990420 8840.000000
20.016250 -3436.000000 8835.990420 8840.000000
20.016271 -3287.000000 8835.990420 8840.000000
20.016292 -3104.000000 8835.990420 8840.000000
20.016313 -2904.000000 8835.990420 8840.000000
20.016333 -2753.000000 8835.990420 8840.000000
20.016354 -2729.000000 8835.990420 8840.000000
20.016375 -2780.000000 8835.990420 8840.000000
20.016396 -2787.000000 8835.990420 8840.000000
20.016417 -2678.000000 8835.990420 8840.000000
20.016437 -2448.000000 8835.990420 8840.000000
20.016458 -2194.000000 8835.990420 8840.000000
20.016479 -2070.000000 8835.990420 8840.000000
20.016500 -2072.000000 8835.990420 8840.000000
20.016521 -2096.000000 8835.990420 8840.000000
20.016542 -2143.000000 8835.990420 8840.000000
20.016562 -2198.000000 8835.990420 8840.000000
20.016583 -2172.000000 8835.990420 8840.000000
20.016604 -2078.000000 8835.990420 8840.000000
20.016625 -1990.000000 8835.990420 8840.000000
20.016646 -1894.000000 8835.990420 8840.000000
20.016667 -1814.000000 8835.990420 8840.000000
20.016687 -1812.000000 8835.990420 8840.000000
20.016708 -1836.000000 8835.990420 8840.000000
20.016729 -1849.000000 8835.990420 8840.000000
20.016750 -1882.000000 8835.990420 8840.000000
20.016771 -1904.000000 8835.990420 8840.000000
20.016792 -1873.000000 8835.990420 8840.000000
